Numero,tweetID,tweetText,Candidato,Sentimento,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
6,993926152698978000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for iPhone,5/8/2018 18:50,127123047,_snatos,/home/bruno_santos,3/28/2010 3:57,"Um maluco por F1, tecnologia em geral, diversão e arte. São Paulino.",682,579,Brasil,Brasilia
7,993925174465630000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:46,187587788,dorafilha,Maria Lima,9/6/2010 16:57,"advogada, em defesa dos Direitos, da liberdade de expressão e das Garantias Individuais. Democracia se faz todo dia!",2491,1952,"Brasília, Brasil",Pacific Time (US & Canada)
8,993923446097707000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:39,23606100,drebm,Andressa Mariotto,3/10/2009 15:39,"You only live once, and the way I live, once is enough. instagram: dremariotto",487,449,The Earth,Brasilia
9,993880949015416000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Lite,5/8/2018 15:50,715364459099856000,odio_nao,+Democr[inaudível],2016-03-31 2:25:52,"Paz, Amor, Igualdade, Democracia e #ForaTemer!",351,288,,Brasilia
10,993879952436203000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 15:47,236511373,dulcehcardoso,DulceH - eu sou Lula!,1/10/2011 19:16,"O golpe é racista, é misógino, é homofóbico e machista. FORA TEMER!",341,399,Porto Alegre,
11,993879917304655000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for iPhone,5/8/2018 15:46,16953024,gilciom,Duda ? RJ,10/24/2008 17:32,"“O ódio tem sido a causa de vários problemas neste mundo, mas ele não resolveu nenhum.” - Maya Angelou",69,699,Rio de Janeiro,Brasilia
12,993879041852702000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for Android,5/8/2018 15:43,51905500,tbitelli,Thiago Dias Bitelli,6/29/2009 1:10,"Hoje, mais do que nunca, nem guerra entre os povos nem paz entre as classes.",314,652,São Paulo,Brasilia
13,993879031790690000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for Android,5/8/2018 15:43,15808945,hackbarth,Tiago Hackbarth,8/11/2008 14:58,"Aqui vai ter RPG, Exploração Espacial, Dinossauros, Papercraft, Ciência, Hackerismos, Ficção Científica, Retrocomputadores, Política com visão esquerdista.",312,92,"Brasilia, Brasil",Santiago
14,993878477614075000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 15:41,1198418119,Olakebosta,Carlos #OuLulaOuNada Arrikitown,2/19/2013 19:26,#DiretasJá,615,563,,Pacific Time (US & Canada)
8,993929392576516000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for Android,5/8/2018 19:03,84661124,oliveirapsb,aldir,10/23/2009 18:54,,709,1805,,Pacific Time (US & Canada)
9,993926337394917000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Mobile Web (M2),5/8/2018 18:51,759060135763410000,Castro2Monica,"EscarlateLuladaSilva, Presente!",7/29/2016 16:16,"Temer já foi? 
Falando de política, de política e de política. 
Esquerda.",6819,2992,Brazil,
10,993926152698978000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for iPhone,5/8/2018 18:50,127123047,_snatos,/home/bruno_santos,3/28/2010 3:57,"Um maluco por F1, tecnologia em geral, diversão e arte. São Paulino.",681,577,Brasil,Brasilia
11,993925174465630000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:46,187587788,dorafilha,Maria Lima,9/6/2010 16:57,"advogada, em defesa dos Direitos, da liberdade de expressão e das Garantias Individuais. Democracia se faz todo dia!",2495,1950,"Brasília, Brasil",Pacific Time (US & Canada)
12,993923446097707000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:39,23606100,drebm,Andressa Mariotto,3/10/2009 15:39,"You only live once, and the way I live, once is enough. instagram: dremariotto",487,448,The Earth,Brasilia
13,993880949015416000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Lite,5/8/2018 15:50,715364459099856000,odio_nao,+Democr[inaudível],2016-03-31 2:25:52,"Paz, Amor, Igualdade, Democracia e #ForaTemer!",357,289,,Brasilia
14,993879952436203000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 15:47,236511373,dulcehcardoso,DulceH - eu sou Lula!,1/10/2011 19:16,"O golpe é racista, é misógino, é homofóbico e machista. FORA TEMER!",342,397,Porto Alegre,
8,993929392576516000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for Android,5/8/2018 19:03,84661124,oliveirapsb,aldir,10/23/2009 18:54,,709,1805,,Pacific Time (US & Canada)
9,993926337394917000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Mobile Web (M2),5/8/2018 18:51,759060135763410000,Castro2Monica,"EscarlateLuladaSilva, Presente!",7/29/2016 16:16,"Temer já foi? 
Falando de política, de política e de política. 
Esquerda.",6819,2992,Brazil,
10,993926152698978000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for iPhone,5/8/2018 18:50,127123047,_snatos,/home/bruno_santos,3/28/2010 3:57,"Um maluco por F1, tecnologia em geral, diversão e arte. São Paulino.",681,577,Brasil,Brasilia
11,993925174465630000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:46,187587788,dorafilha,Maria Lima,9/6/2010 16:57,"advogada, em defesa dos Direitos, da liberdade de expressão e das Garantias Individuais. Democracia se faz todo dia!",2495,1950,"Brasília, Brasil",Pacific Time (US & Canada)
12,993923446097707000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:39,23606100,drebm,Andressa Mariotto,3/10/2009 15:39,"You only live once, and the way I live, once is enough. instagram: dremariotto",487,448,The Earth,Brasilia
13,993880949015416000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Lite,5/8/2018 15:50,715364459099856000,odio_nao,+Democr[inaudível],2016-03-31 2:25:52,"Paz, Amor, Igualdade, Democracia e #ForaTemer!",357,289,,Brasilia
14,993879952436203000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 15:47,236511373,dulcehcardoso,DulceH - eu sou Lula!,1/10/2011 19:16,"O golpe é racista, é misógino, é homofóbico e machista. FORA TEMER!",342,397,Porto Alegre,
8,993929392576516000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for Android,5/8/2018 19:03,84661124,oliveirapsb,aldir,10/23/2009 18:54,,709,1805,,Pacific Time (US & Canada)
9,993926337394917000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Mobile Web (M2),5/8/2018 18:51,759060135763410000,Castro2Monica,"EscarlateLuladaSilva, Presente!",7/29/2016 16:16,"Temer já foi? 
Falando de política, de política e de política. 
Esquerda.",6819,2992,Brazil,
10,993926152698978000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for iPhone,5/8/2018 18:50,127123047,_snatos,/home/bruno_santos,3/28/2010 3:57,"Um maluco por F1, tecnologia em geral, diversão e arte. São Paulino.",681,577,Brasil,Brasilia
11,993925174465630000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:46,187587788,dorafilha,Maria Lima,9/6/2010 16:57,"advogada, em defesa dos Direitos, da liberdade de expressão e das Garantias Individuais. Democracia se faz todo dia!",2495,1950,"Brasília, Brasil",Pacific Time (US & Canada)
12,993923446097707000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:39,23606100,drebm,Andressa Mariotto,3/10/2009 15:39,"You only live once, and the way I live, once is enough. instagram: dremariotto",487,448,The Earth,Brasilia
13,993880949015416000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Lite,5/8/2018 15:50,715364459099856000,odio_nao,+Democr[inaudível],2016-03-31 2:25:52,"Paz, Amor, Igualdade, Democracia e #ForaTemer!",357,289,,Brasilia
14,993879952436203000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 15:47,236511373,dulcehcardoso,DulceH - eu sou Lula!,1/10/2011 19:16,"O golpe é racista, é misógino, é homofóbico e machista. FORA TEMER!",342,397,Porto Alegre,
8,993929392576516000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for Android,5/8/2018 19:03,84661124,oliveirapsb,aldir,10/23/2009 18:54,,708,1805,,Pacific Time (US & Canada)
9,993926337394917000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Mobile Web (M2),5/8/2018 18:51,759060135763410000,Castro2Monica,"EscarlateLuladaSilva, Presente!",7/29/2016 16:16,"Temer já foi? 
Falando de política, de política e de política. 
Esquerda.",6821,2990,Brazil,
10,993926152698978000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for iPhone,5/8/2018 18:50,127123047,_snatos,/home/bruno_santos,3/28/2010 3:57,"Um maluco por F1, tecnologia em geral, diversão e arte. São Paulino.",679,578,Brasil,Brasilia
11,993925174465630000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:46,187587788,dorafilha,Maria Lima,9/6/2010 16:57,"advogada, em defesa dos Direitos, da liberdade de expressão e das Garantias Individuais. Democracia se faz todo dia!",2497,1949,"Brasília, Brasil",Pacific Time (US & Canada)
12,993923446097707000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:39,23606100,drebm,Andressa Mariotto,3/10/2009 15:39,"You only live once, and the way I live, once is enough. instagram: dremariotto",487,450,The Earth,Brasilia
13,993880949015416000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Lite,5/8/2018 15:50,715364459099856000,odio_nao,+Democr[inaudível],2016-03-31 2:25:52,"Paz, Amor, Igualdade, Democracia e #ForaTemer!",356,289,,Brasilia
14,993879952436203000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 15:47,236511373,dulcehcardoso,DulceH - eu sou Lula!,1/10/2011 19:16,"O golpe é racista, é misógino, é homofóbico e machista. FORA TEMER!",341,396,Porto Alegre,
8,993929392576516000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for Android,5/8/2018 19:03,84661124,oliveirapsb,aldir,10/23/2009 18:54,,708,1805,,Pacific Time (US & Canada)
9,993926337394917000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Mobile Web (M2),5/8/2018 18:51,759060135763410000,Castro2Monica,"EscarlateLuladaSilva, Presente!",7/29/2016 16:16,"Temer já foi? 
Falando de política, de política e de política. 
Esquerda.",6821,2990,Brazil,
10,993926152698978000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for iPhone,5/8/2018 18:50,127123047,_snatos,/home/bruno_santos,3/28/2010 3:57,"Um maluco por F1, tecnologia em geral, diversão e arte. São Paulino.",679,578,Brasil,Brasilia
11,993925174465630000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:46,187587788,dorafilha,Maria Lima,9/6/2010 16:57,"advogada, em defesa dos Direitos, da liberdade de expressão e das Garantias Individuais. Democracia se faz todo dia!",2497,1949,"Brasília, Brasil",Pacific Time (US & Canada)
12,993923446097707000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:39,23606100,drebm,Andressa Mariotto,3/10/2009 15:39,"You only live once, and the way I live, once is enough. instagram: dremariotto",487,450,The Earth,Brasilia
13,993880949015416000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Lite,5/8/2018 15:50,715364459099856000,odio_nao,+Democr[inaudível],2016-03-31 2:25:52,"Paz, Amor, Igualdade, Democracia e #ForaTemer!",356,289,,Brasilia
14,993879952436203000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 15:47,236511373,dulcehcardoso,DulceH - eu sou Lula!,1/10/2011 19:16,"O golpe é racista, é misógino, é homofóbico e machista. FORA TEMER!",341,396,Porto Alegre,
8,993929392576516000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for Android,5/8/2018 19:03,84661124,oliveirapsb,aldir,10/23/2009 18:54,,708,1805,,Pacific Time (US & Canada)
9,993926337394917000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Mobile Web (M2),5/8/2018 18:51,759060135763410000,Castro2Monica,"EscarlateLuladaSilva, Presente!",7/29/2016 16:16,"Temer já foi? 
Falando de política, de política e de política. 
Esquerda.",6821,2990,Brazil,
10,993926152698978000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for iPhone,5/8/2018 18:50,127123047,_snatos,/home/bruno_santos,3/28/2010 3:57,"Um maluco por F1, tecnologia em geral, diversão e arte. São Paulino.",679,578,Brasil,Brasilia
11,993925174465630000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:46,187587788,dorafilha,Maria Lima,9/6/2010 16:57,"advogada, em defesa dos Direitos, da liberdade de expressão e das Garantias Individuais. Democracia se faz todo dia!",2497,1949,"Brasília, Brasil",Pacific Time (US & Canada)
12,993923446097707000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:39,23606100,drebm,Andressa Mariotto,3/10/2009 15:39,"You only live once, and the way I live, once is enough. instagram: dremariotto",487,450,The Earth,Brasilia
13,993880949015416000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Lite,5/8/2018 15:50,715364459099856000,odio_nao,+Democr[inaudível],2016-03-31 2:25:52,"Paz, Amor, Igualdade, Democracia e #ForaTemer!",356,289,,Brasilia
14,993879952436203000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 15:47,236511373,dulcehcardoso,DulceH - eu sou Lula!,1/10/2011 19:16,"O golpe é racista, é misógino, é homofóbico e machista. FORA TEMER!",341,396,Porto Alegre,
8,993929392576516000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for Android,5/8/2018 19:03,84661124,oliveirapsb,aldir,10/23/2009 18:54,,708,1805,,Pacific Time (US & Canada)
9,993926337394917000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Mobile Web (M2),5/8/2018 18:51,759060135763410000,Castro2Monica,"EscarlateLuladaSilva, Presente!",7/29/2016 16:16,"Temer já foi? 
Falando de política, de política e de política. 
Esquerda.",6826,2990,Brazil,
10,993926152698978000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for iPhone,5/8/2018 18:50,127123047,_snatos,/home/bruno_santos,3/28/2010 3:57,"Um maluco por F1, tecnologia em geral, diversão e arte. São Paulino.",678,578,Brasil,Brasilia
11,993925174465630000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:46,187587788,dorafilha,Maria Lima,9/6/2010 16:57,"advogada, em defesa dos Direitos, da liberdade de expressão e das Garantias Individuais. Democracia se faz todo dia!",2502,1949,"Brasília, Brasil",Pacific Time (US & Canada)
12,993923446097707000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:39,23606100,drebm,Andressa Mariotto,3/10/2009 15:39,"You only live once, and the way I live, once is enough. instagram: dremariotto",490,452,The Earth,Brasilia
13,993880949015416000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Lite,5/8/2018 15:50,715364459099856000,odio_nao,+Democr[inaudível],2016-03-31 2:25:52,"Paz, Amor, Igualdade, Democracia e #ForaTemer!",355,289,,Brasilia
14,993879952436203000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 15:47,236511373,dulcehcardoso,DulceH - eu sou Lula!,1/10/2011 19:16,"O golpe é racista, é misógino, é homofóbico e machista. FORA TEMER!",341,396,Porto Alegre,
8,993929392576516000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for Android,5/8/2018 19:03,84661124,oliveirapsb,aldir,10/23/2009 18:54,,708,1805,,Pacific Time (US & Canada)
9,993926337394917000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Mobile Web (M2),5/8/2018 18:51,759060135763410000,Castro2Monica,"EscarlateLuladaSilva, Presente!",7/29/2016 16:16,"Temer já foi? 
Falando de política, de política e de política. 
Esquerda.",6826,2990,Brazil,
10,993926152698978000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter for iPhone,5/8/2018 18:50,127123047,_snatos,/home/bruno_santos,3/28/2010 3:57,"Um maluco por F1, tecnologia em geral, diversão e arte. São Paulino.",678,578,Brasil,Brasilia
11,993925174465630000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:46,187587788,dorafilha,Maria Lima,9/6/2010 16:57,"advogada, em defesa dos Direitos, da liberdade de expressão e das Garantias Individuais. Democracia se faz todo dia!",2502,1949,"Brasília, Brasil",Pacific Time (US & Canada)
12,993923446097707000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Web Client,5/8/2018 18:39,23606100,drebm,Andressa Mariotto,3/10/2009 15:39,"You only live once, and the way I live, once is enough. instagram: dremariotto",490,452,The Earth,Brasilia
13,993880949015416000,"RT @SISTEMAFIERN: PRESIDENTE | Estimulada com 15 nomes:
- Michell Temer 0,28%
- José Maria Eymael 0,21%
- Cabo Daciolo 0,14%
- Henrique Mei…",Michel Temer,0,16,0,Twitter Lite,5/8/2018 15:50,715364459099856000,odio_nao,+Democr[inaudível],2016-03-31 2:25:52,"Paz, Amor, Igualdade, Democracia e #ForaTemer!",355,289,,Brasilia
